"","key","Diammonium Phosphate","NPK","Urea","RealInterest","ForexReserves","ElectionYr","ElectionYr1","GDP","ControlofCorruption","SharePrivateSectorSalesAnnual","NumFirmsImportingFert","WorldUrea","Natural gas index","Year","Month","Country","Diesel","ExchangeRate","CPI","MaizePrice","MonthlyUreaImportMT"
"408","2013-12-Tanzania",1428460,1425920,1212265,5.64864168084363,4673.72980918131,0,0,46749.830038,-0.780951321125031,1,13,305,117.45,"2013","12","Tanzania",NA,1551.900024,0.70565394450232,501965.432,NA
"409","2014-1-Tanzania",1401040,1336333.33333333,1091424,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,330,123.48,"2014","1","Tanzania",NA,1584.699951,0.718060422388484,516771.728,NA
"410","2014-2-Tanzania",1427357.77777778,1458565,1034629.09090909,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,353.13,137.61,"2014","2","Tanzania",NA,1588.099976,0.727909839946965,516599.78,NA
"411","2014-3-Tanzania",1448937.14285714,1265300,1074055,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,327.5,122.17,"2014","3","Tanzania",2085.4,1596.400024,0.732171607159769,481693.14,NA
"412","2014-4-Tanzania",NA,NA,NA,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,260,118.66,"2014","4","Tanzania",2149,1607,0.737191021877072,462912.26,NA
"413","2014-5-Tanzania",1429311.42857143,1378593.33333333,1166110,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,265,114.95,"2014","5","Tanzania",2140,1624.400024,0.734160431859078,451455.408,NA
"414","2014-6-Tanzania",1525673.33333333,1288240,1211560,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,288.75,112.86,"2014","6","Tanzania",2128,1617.099976,0.729709252770149,452275.772,NA
"415","2014-7-Tanzania",1418750,1226805,1152808.88888889,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,305,103.07,"2014","7","Tanzania",2123,1623.800049,0.730561606212709,414186.76,NA
"416","2014-8-Tanzania",1443475,1262292,1139842.5,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,311.25,101.28,"2014","8","Tanzania",2114.5,1635.800049,0.731319253717208,381083.504,NA
"417","2014-9-Tanzania",1467696,1296200,1162302.85714286,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,317.5,101.76,"2014","9","Tanzania",2094,1639.5,0.734349843735202,374439.816,NA
"418","2014-10-Tanzania",1412116.66666667,1240150,1128180,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,317.5,103.02,"2014","10","Tanzania",2065,1669.599976,0.733213372478454,NA,NA
"419","2014-11-Tanzania",1417286.66666667,1202036.66666667,1058702.85714286,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,317.5,102.66,"2014","11","Tanzania",2036.5,1704,0.737380433753196,359792.68,NA
"420","2014-12-Tanzania",1363088,1195685,1008360,9.65573386813088,4390.43024097061,0,0,51239.544492,-0.761074304580688,1,7,308.13,99,"2014","12","Tanzania",1932.6,1703.699951,0.73917984657638,358821.62,NA
"421","2015-1-Tanzania",1431396.66666667,1215528,1110200,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,305,91.06,"2015","1","Tanzania",1861.75,1741.300049,0.746661615683303,350311.16,16498.42
"422","2015-2-Tanzania",NA,NA,NA,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,305,83.52,"2015","2","Tanzania",1742.5,1776.5,0.758405152003031,345869.86,6015.5
"423","2015-3-Tanzania",NA,NA,NA,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,295.5,82.16,"2015","3","Tanzania",1592,1807.5,0.763519272658396,363217.288,18499
"424","2015-4-Tanzania",NA,NA,NA,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,260,70.94,"2015","4","Tanzania",1672,1939.900024,0.769959276446633,442828.384,5000
"425","2015-5-Tanzania",NA,NA,NA,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,265,72.57,"2015","5","Tanzania",1689.25,2045.599976,0.773179278340752,433902.36,24546
"426","2015-6-Tanzania",NA,NA,NA,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,288.75,71.55,"2015","6","Tanzania",1764.6,1931.199951,0.774505161473624,441895.78,21917.81
"427","2015-7-Tanzania",NA,NA,NA,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,283.75,72.62,"2015","7","Tanzania",2043,2066,0.777725163367743,482495.564,23614.63
"428","2015-8-Tanzania",NA,NA,NA,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,274.63,70.37,"2015","8","Tanzania",2029.4,2095.699951,0.777819869305805,514724.36,16500
"429","2015-9-Tanzania",1540000,1353333.33333333,1214285.71428571,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,279.38,68.96,"2015","9","Tanzania",1832,2113.899902,0.779051046500616,532364.9,34999.835
"430","2015-10-Tanzania",1536666.66666667,1353333.33333333,1211428.57142857,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,250.63,63.61,"2015","10","Tanzania",1829,2134.100098,0.779619282128989,545656.416,32310
"431","2015-11-Tanzania",1556000,1315000,1193333.33333333,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,263.63,57.83,"2015","11","Tanzania",1868.8,2114.199951,0.786153991855289,590933.572,75410.93
"432","2015-12-Tanzania",1497142.85714286,1510000,1212000,7.91293618587464,4080.76237772074,1,0,48562.174524,-0.709463357925415,1,8,264,53.71,"2015","12","Tanzania",1823,2113.899902,0.789752817501657,608193.14,4400
"433","2016-1-Tanzania",1301777.77777778,1385000,1028285.71428571,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,233.88,54.22,"2016","1","Tanzania",1766,2138.300049,0.795340467847334,620423.988,31833
"434","2016-2-Tanzania",1486666.66666667,1408000,1240000,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,191.88,48.43,"2016","2","Tanzania",1629.4,2161.899902,0.801117530069135,617351.096,27500
"435","2016-3-Tanzania",1260555.55555556,1347142.85714286,1030434.7826087,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,201.75,44.49,"2016","3","Tanzania",1486,2140.5,0.80500047352969,593946.48,9500
"436","2016-4-Tanzania",1273636.36363636,1086000,862000,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,196.25,46.63,"2016","4","Tanzania",1508.5,2132.300049,0.809167534804432,525301.784,31500
"437","2016-5-Tanzania",1287777.77777778,1216666.66666667,998181.818181818,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,198.38,48.17,"2016","5","Tanzania",1584.8,2146.100098,0.813429302017237,506226.964,3285
"438","2016-6-Tanzania",1213333.33333333,1160000,1082857.14285714,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,142.63,58.11,"2016","6","Tanzania",1633,2140,0.817122833601667,498268.504,16494
"439","2016-7-Tanzania",1044545.45454545,778642.857142857,788833.333333333,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,181,60.66,"2016","7","Tanzania",1698.25,2129.899902,0.817406951415854,532185.5,16500
"440","2016-8-Tanzania",1202000,1137142.85714286,896600,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,186.25,57.97,"2016","8","Tanzania",1792.8,2143.899902,0.81560753859267,520102.312,29699
"441","2016-9-Tanzania",NA,NA,NA,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,187.3,61.38,"2016","9","Tanzania",1763,2136.699951,0.813808125769486,528246.888,21500
"442","2016-10-Tanzania",NA,NA,NA,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,187.5,66.37,"2016","10","Tanzania",1708.6,2124.199951,0.814755185150109,596246.756,33775
"443","2016-11-Tanzania",NA,NA,NA,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,205,62.58,"2016","11","Tanzania",1720,2121.399902,0.823846955204091,667973.82,58100
"444","2016-12-Tanzania",NA,NA,NA,7.89628648135895,4350.68704793764,0,1,51035.873937,-0.531090378761292,1,9,217.75,74.42,"2016","12","Tanzania",1778.5,2124.899902,0.82952931148783,787120.904,16300
"445","2017-1-Tanzania",NA,NA,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,233.75,74.26,"2017","1","Tanzania",1745.2,2180.399902,0.836442844966379,857519.396,17613.65
"446","2017-2-Tanzania",NA,NA,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,191.88,68.75,"2017","2","Tanzania",1861,2188,0.844776967515863,963572.948,34450
"447","2017-3-Tanzania",NA,NA,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,223.5,64.42,"2017","3","Tanzania",1913,2197.800049,0.856425797897528,971287.976,33850
"448","2017-4-Tanzania",NA,NA,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,207.88,67.18,"2017","4","Tanzania",1922,2197.800049,0.861161094800644,987922.772,8600
"449","2017-5-Tanzania",NA,NA,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,178.75,68.16,"2017","5","Tanzania",1860.2,2185.100098,0.862865801685766,875612.76,22500
"450","2017-6-Tanzania",NA,NA,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,191,64.96,"2017","6","Tanzania",1877,2187.699951,0.861634624490956,739995.744,60414
"451","2017-7-Tanzania",NA,NA,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,181,65.75,"2017","7","Tanzania",1874,2183.399902,0.859645799791647,634382.044,65600
"452","2017-8-Tanzania",NA,NA,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,192.63,67,"2017","8","Tanzania",1830,2210.600098,0.85652050383559,602046.896,6600
"453","2017-9-Tanzania",1160000,NA,893333.333333333,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,219,70.17,"2017","9","Tanzania",1872.75,2200.899902,0.856709915711715,526472.3,96749.96
"454","2017-10-Tanzania",1100000,NA,840000,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,252.5,69.77,"2017","10","Tanzania",1903.8,2199.699951,0.856141680083341,505276.512,27966
"455","2017-11-Tanzania",1056020,1180000,859820,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,280,73.88,"2017","11","Tanzania",1954,2197.199951,0.860308741358083,459384.428,22000
"456","2017-12-Tanzania",NA,920000,NA,14.7093732540298,5887.86988467437,0,0,54726.778799,-0.487049072980881,1,12,214.63,73.29,"2017","12","Tanzania",1976.5,2195.100098,0.862486977933516,481574,11004
"457","2018-1-Tanzania",NA,1196666.66666667,NA,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,219.63,84.82,"2018","1","Tanzania",2011.2,2244.699951,0.869779335164315,458899.496,30820
"458","2018-2-Tanzania",NA,1215000,NA,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,232.5,71.03,"2018","2","Tanzania",2053.25,2250,0.877639928023487,434378.736,72637
"459","2018-3-Tanzania",NA,1212500,NA,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,232.5,71.46,"2018","3","Tanzania",2116.75,2253.699951,0.890046405909651,453271.58,23450.334
"460","2018-4-Tanzania",NA,1222500,NA,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,230.63,73.52,"2018","4","Tanzania",2190.8,2278,0.894024055308268,420066.296,12450
"461","2018-5-Tanzania",1149972.94117647,1232000,1084232.5,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,221.88,76.51,"2018","5","Tanzania",2145,2275.699951,0.894308173122455,391050.14,5500
"462","2018-6-Tanzania",1153902.35294118,1236666.66666667,1102820,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,224,78.34,"2018","6","Tanzania",2159.25,2269.5,0.890898759352211,390843.784,28682
"463","2018-7-Tanzania",1145667.05882353,1223333.33333333,1096570,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,252.5,77.5,"2018","7","Tanzania",2296,2273.800049,0.88796287527228,379350.684,18000
"464","2018-8-Tanzania",1157150.58823529,1236000,1090198.75,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,260,81.71,"2018","8","Tanzania",2292,2277,0.884648167440098,372569.64,104924
"465","2018-9-Tanzania",1050236,920000,828333.333333333,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,267.5,89.17,"2018","9","Tanzania",2277.75,2278.800049,0.885500520882659,366940.804,29500
"466","2018-10-Tanzania",1218000,1253333.33333333,1116111.11111111,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,270,89.57,"2018","10","Tanzania",2297.8,2285,0.883132872431101,354114.624,77807.596
"467","2018-11-Tanzania",1214000,1276363.63636364,1120777.77777778,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,305.6,97.36,"2018","11","Tanzania",2364.75,2295.300049,0.885879344634909,380589.096,32415
"468","2018-12-Tanzania",1274782.22222222,1263333.33333333,1161268.88888889,13.9859534876616,5049.6464204773,0,0,58652.724261,-0.47571074962616,1,9,276.67,94.41,"2018","12","Tanzania",2425.8,2295.399902,0.890519935599962,434922.272,6050
"469","2019-1-Tanzania",1311111.11111111,1305714.28571429,1161000,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,260,80.06,"2019","1","Tanzania",2224,2310.100098,0.895444644379203,454991.98,2028.6
"470","2019-2-Tanzania",1307500,1291428.57142857,1151222.22222222,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,250.63,69.55,"2019","2","Tanzania",2116,2335.199951,0.905294061937683,461332.436,18318.12
"471","2019-3-Tanzania",1322222.22222222,1346000,1149333.33333333,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,247.5,67.91,"2019","3","Tanzania",2118.25,2310.199951,0.917889951699972,461191.124,20828.7406
"472","2019-4-Tanzania",1237777.77777778,1320000,1129619.04761905,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,247.5,62.49,"2019","4","Tanzania",2179.8,2300.300049,0.922625248603087,503440.652,20457.5375
"473","2019-5-Tanzania",1304705.88235294,1305714.28571429,1138222.22222222,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,247.5,59.42,"2019","5","Tanzania",2181,2291,0.925845250497206,544460.784,26484.619
"474","2019-6-Tanzania",1195294.11764706,1305714.28571429,1140421.05263158,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,247.5,52.96,"2019","6","Tanzania",2210.25,2298.300049,0.924235249550147,558837.164,68941.84
"475","2019-7-Tanzania",1297222.22222222,1268000,1134888.88888889,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,263.5,52.73,"2019","7","Tanzania",2220,2294,0.920920541717966,574674.228,58552.108
"476","2019-8-Tanzania",1270133.33333333,1300000,1157000,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,262.5,51.85,"2019","8","Tanzania",2135.25,2293.399902,0.91618524481485,624485.788,29634.12
"477","2019-9-Tanzania",1303888.88888889,1270909.09090909,1137111.11111111,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,237.75,58.19,"2019","9","Tanzania",2107,2292.600098,0.915522303248414,668138.316,58642
"478","2019-10-Tanzania",NA,NA,NA,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,237,59.12,"2019","10","Tanzania",2107.5,2298.300049,0.914859361681977,757995.268,21000
"479","2019-11-Tanzania",NA,NA,NA,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,224.5,63.47,"2019","11","Tanzania",2109,2296.5,0.919215834832844,795769.272,36796.08
"480","2019-12-Tanzania",NA,NA,NA,14.3628917375248,5049.6464204773,0,0,62834.129911,-0.423007667064667,1,17,217.5,56.01,"2019","12","Tanzania",2109,2293.199951,0.924803485178521,818055.536,14595.49
"481","2020-1-Tanzania",NA,NA,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,215.4,48.63,"2020","1","Tanzania",2121,2264.811035,0.928781134577138,867151.52,55940
"482","2020-2-Tanzania",NA,NA,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,214.38,43.79,"2020","2","Tanzania",2176.5,2303.800049,0.939198787763993,783989.224,103050
"483","2020-3-Tanzania",NA,NA,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,231.13,41.61,"2020","3","Tanzania",2153,2305.699951,0.949237617198598,615372.268,37950
"484","2020-4-Tanzania",NA,NA,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,235,37.97,"2020","4","Tanzania",1989,2310.199951,0.953025854721091,550569.768,NA
"485","2020-5-Tanzania",NA,NA,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,201.9,35.6,"2020","5","Tanzania",1917.5,2310.600098,0.9550146794204,518303.62,37600
"486","2020-6-Tanzania",NA,NA,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,202,33.99,"2020","6","Tanzania",1606,2317.985107,0.953499384411403,523613.4,48787
"487","2020-7-Tanzania",1207187.5,1393333.33333333,1134500,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,214.4,34.91,"2020","7","Tanzania",1716,2324.625,0.951605265650156,536931.228,54622
"488","2020-8-Tanzania",1245000,1280000,1143200,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,249.5,45.85,"2020","8","Tanzania",1771.2,2319.985107,0.946680556870916,517302.2,102139
"489","2020-9-Tanzania",1191000,NA,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,250.5,46.07,"2020","9","Tanzania",1793,2318.641113,0.944028790605171,501874.904,87830
"490","2020-10-Tanzania",1196875,1360000,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,245,54.72,"2020","10","Tanzania",1778,2282.904785,0.94317643716261,526130.796,71298
"491","2020-11-Tanzania",1182000,1299285.71428571,1092400,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,245,59.06,"2020","11","Tanzania",1724.6,2318.928955,0.946396439056729,533718.036,5501.5
"492","2020-12-Tanzania",1196842.10526316,1313333.33333333,NA,9.63750201577468,5049.6464204773,0,0,67726.846013,-0.408919662237167,1,13,245,63.86,"2020","12","Tanzania",1687,2319.072021,0.953972914101714,523407.228,76726
"493","2021-1-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,265,73.02,"2021","1","Tanzania",1693,2318.985107,0.9615493891467,523174.008,77635
"494","2021-2-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,335,97.48,"2021","2","Tanzania",1829,2317.983887,0.97016762951037,473341.748,26136.11
"495","2021-3-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,352.88,65.62,"2021","3","Tanzania",1911,2318.985107,0.979354105502415,441263.096,32588.51
"496","2021-4-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,328.1,71.28,"2021","4","Tanzania",1996,2318.47998,0.98446822615778,413753.256,26817
"497","2021-5-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,331.63,83.47,"2021","5","Tanzania",2036.6,2318.420898,0.987025286485463,400621.912,32556
"498","2021-6-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,393.25,94.73,"2021","6","Tanzania",2073,2318.985107,0.987782933989961,393371.668,13335.5
"499","2021-7-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,441.5,112.68,"2021","7","Tanzania",2215,2319.356934,0.987972345866086,399013.568,49653.26
"500","2021-8-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,446.88,129.82,"2021","8","Tanzania",2222.2,2318.985107,0.983047637086845,412267.732,73531.329
"501","2021-9-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,418.75,178.4,"2021","9","Tanzania",2251,2309.985107,0.982195283644284,408165.084,21900
"502","2021-10-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,695,222.53,"2021","10","Tanzania",2256,2299.985107,0.981248224263661,430330.46,50334.019
"503","2021-11-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,900.5,202.59,"2021","11","Tanzania",2243,2299.985107,0.98569940335259,441616.192,38468
"504","2021-12-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,72377.294726,-0.39690038561821,1,14,890,236.49,"2021","12","Tanzania",2392,2299.985107,0.993654702149825,511386.6,25000
"505","2022-1-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,77638.930567,-0.341099858283997,0.5,17,846.38,196.91,"2022","1","Tanzania",2341,2262.839355,1,621944.38,4400
"506","2022-2-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,77638.930567,-0.341099858283997,0.5,17,744.17,197.52,"2022","2","Tanzania",2354.25,2253.585449,1.0057770622218,570983.188,NA
"507","2022-3-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,77638.930567,-0.341099858283997,0.5,17,872.5,271.08,"2022","3","Tanzania",2403,2319.985107,1.01420589070935,556889.064,4400
"508","2022-4-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,77638.930567,-0.341099858283997,0.5,17,925,243.44,"2022","4","Tanzania",2692,2323.985107,1.02168765981627,582501.956,67957
"509","2022-5-Tanzania",NA,NA,NA,NA,5049.6464204773,0,0,77638.930567,-0.341099858283997,0.5,17,707.5,248.79,"2022","5","Tanzania",3232.6,2326.985107,1.02680178047164,652015.224,20377
